"job_id","sim_id","seed","sim_seed","sim_key","grid_profile","nrep","nsample","p_train","method_preset","a_stage_model","fusion_mode","screen_method","sis_n","sis_rank","lambda_choice","glmnet_alpha","fdr_method","q_thresholds","fdr_scope","top_n","outcome_type","ygen_mode","b_inference","debias_max_targets","coop_rho","bootstrap_repeats","residualize","maaslin2_random_effect","maaslin2_normalization","maaslin2_transform","maaslin2_analysis_method","maaslin2_standardize","snr","n_pathways","TIE"
2723,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2724,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2725,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2726,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2727,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2728,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2729,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2730,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2731,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2732,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2733,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2734,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2735,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2736,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2737,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2738,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2739,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2740,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2741,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2742,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2743,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2744,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2745,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2746,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2747,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2748,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2749,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2750,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2751,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2752,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","early","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2753,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2754,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2755,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2756,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2757,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2758,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2759,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2760,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2761,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2762,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2763,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2764,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2765,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2766,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2767,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2768,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","intermediate","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2769,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2770,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2771,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2772,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2773,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2774,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2775,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2776,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2777,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2778,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2779,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2780,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2781,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2782,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2783,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2784,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2785,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2786,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2787,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2788,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2789,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2790,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2791,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2792,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2793,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2794,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2795,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2796,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
2797,9,100900,100900,"small_n||10||200||1||continuous||LM||1||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
2798,10,101000,101000,"small_n||10||200||1||continuous||LM||1||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
2799,11,101100,101100,"small_n||10||200||1||continuous||LM||2||10||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
2800,12,101200,101200,"small_n||10||200||1||continuous||LM||2||30||1","small_n",10,200,1,"custom","lm","late","sis",200,"pvalue","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
